Day;Hour;EnergyConsumptionHourly;HeatingHourly;CoolingHourly;LightingHourly;PlugLoadsHourly;CarbonEquivalentEmissionsHourly
307;20;0.59695;0;0;0.159062;0.437888;0.182759
307;21;0.460344;0;0;0.095437;0.364907;0.140937
307;22;0.460344;0;0;0.095437;0.364907;0.140937
307;23;0.323738;0;0;0.031812;0.291925;0.099114
307;24;0.307832;0;0;0.015906;0.291925;0.094244
308;1;0.307832;0;0;0.015906;0.291925;0.094244
308;2;0.307832;0;0;0.015906;0.291925;0.094244
308;3;0.307832;0;0;0.015906;0.291925;0.094244
308;4;0.307832;0;0;0.015906;0.291925;0.094244
308;5;0.307832;0;0;0.015906;0.291925;0.094244
308;6;0.507979;0.184241;0;0.031812;0.291925;0.111074
308;7;0.606208;0.28247;0;0.031812;0.291925;0.117451
308;8;0.500455;0.113093;0;0.095437;0.291925;0.125935
308;9;0.943144;0;0;0.286311;0.656832;0.288748
308;10;0.943144;0;0;0.286311;0.656832;0.288748
308;11;0.943144;0;0;0.286311;0.656832;0.288748
308;12;0.943144;0;0;0.286311;0.656832;0.288748
308;13;0.870162;0;0;0.286311;0.583851;0.266404
308;14;0.943144;0;0;0.286311;0.656832;0.288748
308;15;0.943144;0;0;0.286311;0.656832;0.288748
308;16;0.943144;0;0;0.286311;0.656832;0.288748
308;17;0.943144;0;0;0.286311;0.656832;0.288748
308;18;0.806538;0;0;0.222687;0.583851;0.246925
308;19;0.59695;0;0;0.159062;0.437888;0.182759
308;20;0.59695;0;0;0.159062;0.437888;0.182759
308;21;0.460344;0;0;0.095437;0.364907;0.140937
308;22;0.460344;0;0;0.095437;0.364907;0.140937
308;23;0.323738;0;0;0.031812;0.291925;0.099114
308;24;0.307832;0;0;0.015906;0.291925;0.094244
309;1;0.307832;0;0;0.015906;0.291925;0.094244
309;2;0.307832;0;0;0.015906;0.291925;0.094244
309;3;0.307832;0;0;0.015906;0.291925;0.094244
309;4;0.307832;0;0;0.015906;0.291925;0.094244
309;5;0.307832;0;0;0.015906;0.291925;0.094244
309;6;0.62331;0.299572;0;0.031812;0.291925;0.118561
309;7;0.578978;0.25524;0;0.031812;0.291925;0.115684
309;8;0.438567;0.051204;0;0.095437;0.291925;0.121917
309;9;0.943144;0;0;0.286311;0.656832;0.288748
309;10;0.943144;0;0;0.286311;0.656832;0.288748
309;11;0.943144;0;0;0.286311;0.656832;0.288748
309;12;0.943144;0;0;0.286311;0.656832;0.288748
309;13;0.870162;0;0;0.286311;0.583851;0.266404
309;14;0.943144;0;0;0.286311;0.656832;0.288748
309;15;0.943144;0;0;0.286311;0.656832;0.288748
309;16;0.943144;0;0;0.286311;0.656832;0.288748
309;17;0.943144;0;0;0.286311;0.656832;0.288748
309;18;0.806538;0;0;0.222687;0.583851;0.246925
309;19;0.59695;0;0;0.159062;0.437888;0.182759
309;20;0.59695;0;0;0.159062;0.437888;0.182759
309;21;0.460344;0;0;0.095437;0.364907;0.140937
309;22;0.460344;0;0;0.095437;0.364907;0.140937
309;23;0.323738;0;0;0.031812;0.291925;0.099114
309;24;0.307832;0;0;0.015906;0.291925;0.094244
310;1;0.307832;0;0;0.015906;0.291925;0.094244
310;2;0.307832;0;0;0.015906;0.291925;0.094244
310;3;0.307832;0;0;0.015906;0.291925;0.094244
310;4;0.307832;0;0;0.015906;0.291925;0.094244
310;5;0.307832;0;0;0.015906;0.291925;0.094244
310;6;0.552313;0.228575;0;0.031812;0.291925;0.113953
310;7;0.544177;0.220439;0;0.031812;0.291925;0.113424
310;8;0.440361;0.052998;0;0.095437;0.291925;0.122033
310;9;0.943144;0;0;0.286311;0.656832;0.288748
310;10;0.943144;0;0;0.286311;0.656832;0.288748
310;11;0.943144;0;0;0.286311;0.656832;0.288748
310;12;0.943144;0;0;0.286311;0.656832;0.288748
310;13;0.870162;0;0;0.286311;0.583851;0.266404
310;14;0.943144;0;0;0.286311;0.656832;0.288748
310;15;0.943144;0;0;0.286311;0.656832;0.288748
310;16;0.943144;0;0;0.286311;0.656832;0.288748
310;17;0.943144;0;0;0.286311;0.656832;0.288748
310;18;0.806538;0;0;0.222687;0.583851;0.246925
310;19;0.59695;0;0;0.159062;0.437888;0.182759
310;20;0.59695;0;0;0.159062;0.437888;0.182759
310;21;0.460344;0;0;0.095437;0.364907;0.140937
310;22;0.460344;0;0;0.095437;0.364907;0.140937
310;23;0.323738;0;0;0.031812;0.291925;0.099114
310;24;0.307832;0;0;0.015906;0.291925;0.094244
311;1;0.307832;0;0;0.015906;0.291925;0.094244
311;2;0.307832;0;0;0.015906;0.291925;0.094244
311;3;0.307832;0;0;0.015906;0.291925;0.094244
311;4;0.307832;0;0;0.015906;0.291925;0.094244
311;5;0.307832;0;0;0.015906;0.291925;0.094244
311;6;0.554322;0.230584;0;0.031812;0.291925;0.114083
311;7;0.553606;0.229868;0;0.031812;0.291925;0.114036
311;8;0.451545;0.064182;0;0.095437;0.291925;0.12276
311;9;0.943144;0;0;0.286311;0.656832;0.288748
311;10;0.943144;0;0;0.286311;0.656832;0.288748
311;11;0.943144;0;0;0.286311;0.656832;0.288748
311;12;0.943144;0;0;0.286311;0.656832;0.288748
311;13;0.870162;0;0;0.286311;0.583851;0.266404
311;14;0.943144;0;0;0.286311;0.656832;0.288748
311;15;0.943144;0;0;0.286311;0.656832;0.288748
311;16;0.943144;0;0;0.286311;0.656832;0.288748
311;17;0.943144;0;0;0.286311;0.656832;0.288748
311;18;0.806538;0;0;0.222687;0.583851;0.246925
311;19;0.59695;0;0;0.159062;0.437888;0.182759
311;20;0.59695;0;0;0.159062;0.437888;0.182759
311;21;0.460344;0;0;0.095437;0.364907;0.140937
311;22;0.460344;0;0;0.095437;0.364907;0.140937
311;23;0.323738;0;0;0.031812;0.291925;0.099114
311;24;0.307832;0;0;0.015906;0.291925;0.094244
312;1;0.307832;0;0;0.015906;0.291925;0.094244
312;2;0.307832;0;0;0.015906;0.291925;0.094244
312;3;0.307832;0;0;0.015906;0.291925;0.094244
312;4;0.307832;0;0;0.015906;0.291925;0.094244
312;5;0.307832;0;0;0.015906;0.291925;0.094244
312;6;0.470192;0.146455;0;0.031812;0.291925;0.108621
312;7;0.45918;0.135442;0;0.031812;0.291925;0.107907
312;8;0.409139;0.021777;0;0.095437;0.291925;0.120007
312;9;0.943144;0;0;0.286311;0.656832;0.288748
312;10;0.978661;0;0.035517;0.286311;0.656832;0.299622
312;11;1.007969;0;0.064825;0.286311;0.656832;0.308595
312;12;1.005139;0;0.061996;0.286311;0.656832;0.307728
312;13;0.889458;0;0.019296;0.286311;0.583851;0.272312
312;14;0.972086;0;0.028942;0.286311;0.656832;0.297609
312;15;0.977914;0;0.03477;0.286311;0.656832;0.299393
312;16;0.972056;0;0.028912;0.286311;0.656832;0.2976
312;17;0.94834;0;0.005197;0.286311;0.656832;0.290339
312;18;0.806538;0;0;0.222687;0.583851;0.246925
312;19;0.59695;0;0;0.159062;0.437888;0.182759
312;20;0.59695;0;0;0.159062;0.437888;0.182759
312;21;0.460344;0;0;0.095437;0.364907;0.140937
312;22;0.460344;0;0;0.095437;0.364907;0.140937
312;23;0.323738;0;0;0.031812;0.291925;0.099114
312;24;0.307832;0;0;0.015906;0.291925;0.094244
313;1;0.307832;0;0;0.015906;0.291925;0.094244
313;2;0.307832;0;0;0.015906;0.291925;0.094244
313;3;0.307832;0;0;0.015906;0.291925;0.094244
313;4;0.307832;0;0;0.015906;0.291925;0.094244
313;5;0.307832;0;0;0.015906;0.291925;0.094244
313;6;0.323738;0;0;0.031812;0.291925;0.099114
313;7;0.326063;0.002326;0;0.031812;0.291925;0.099265
313;8;0.387363;0;0;0.095437;0.291925;0.118593
313;9;0.943144;0;0;0.286311;0.656832;0.288748
313;10;0.994815;0;0.051671;0.286311;0.656832;0.304568
313;11;1.090346;0;0.147202;0.286311;0.656832;0.333815
313;12;1.08686;0;0.143717;0.286311;0.656832;0.332748
313;13;0.967351;0;0.097189;0.286311;0.583851;0.296159
313;14;1.065482;0;0.122339;0.286311;0.656832;0.326203
313;15;1.069278;0;0.126134;0.286311;0.656832;0.327365
313;16;1.054592;0;0.111449;0.286311;0.656832;0.322869
313;17;1.023861;0;0.080718;0.286311;0.656832;0.31346
313;18;0.815522;0;0.008985;0.222687;0.583851;0.249676
313;19;0.59695;0;0;0.159062;0.437888;0.182759
313;20;0.59695;0;0;0.159062;0.437888;0.182759
313;21;0.460344;0;0;0.095437;0.364907;0.140937
313;22;0.460344;0;0;0.095437;0.364907;0.140937
313;23;0.323738;0;0;0.031812;0.291925;0.099114
313;24;0.307832;0;0;0.015906;0.291925;0.094244
314;1;0.307832;0;0;0.015906;0.291925;0.094244
314;2;0.307832;0;0;0.015906;0.291925;0.094244
314;3;0.307832;0;0;0.015906;0.291925;0.094244
314;4;0.307832;0;0;0.015906;0.291925;0.094244
314;5;0.307832;0;0;0.015906;0.291925;0.094244
314;6;0.323738;0;0;0.031812;0.291925;0.099114
314;7;0.323738;0;0;0.031812;0.291925;0.099114
314;8;0.387363;0;0;0.095437;0.291925;0.118593
314;9;0.94795;0;0.004807;0.286311;0.656832;0.29022
314;10;1.050017;0;0.106874;0.286311;0.656832;0.321468
314;11;1.105754;0;0.16261;0.286311;0.656832;0.338532
314;12;1.077041;0;0.133898;0.286311;0.656832;0.329741
314;13;0.969947;0;0.099785;0.286311;0.583851;0.296954
314;14;1.053989;0;0.110845;0.286311;0.656832;0.322684
314;15;1.048233;0;0.10509;0.286311;0.656832;0.320922
314;16;1.019393;0;0.07625;0.286311;0.656832;0.312092
314;17;0.983074;0;0.03993;0.286311;0.656832;0.300973
314;18;0.806538;0;0;0.222687;0.583851;0.246925
314;19;0.59695;0;0;0.159062;0.437888;0.182759
314;20;0.59695;0;0;0.159062;0.437888;0.182759
314;21;0.460344;0;0;0.095437;0.364907;0.140937
314;22;0.460344;0;0;0.095437;0.364907;0.140937
314;23;0.323738;0;0;0.031812;0.291925;0.099114
314;24;0.307832;0;0;0.015906;0.291925;0.094244
315;1;0.307832;0;0;0.015906;0.291925;0.094244
315;2;0.307832;0;0;0.015906;0.291925;0.094244
315;3;0.307832;0;0;0.015906;0.291925;0.094244
315;4;0.307832;0;0;0.015906;0.291925;0.094244
315;5;0.307832;0;0;0.015906;0.291925;0.094244
315;6;0.400239;0.076502;0;0.031812;0.291925;0.10408
315;7;0.517168;0.19343;0;0.031812;0.291925;0.111671
315;8;0.447563;0.060201;0;0.095437;0.291925;0.122501
315;9;0.943144;0;0;0.286311;0.656832;0.288748
315;10;0.943144;0;0;0.286311;0.656832;0.288748
315;11;0.964108;0;0.020964;0.286311;0.656832;0.295166
315;12;0.98101;0;0.037867;0.286311;0.656832;0.300341
315;13;0.90438;0;0.034218;0.286311;0.583851;0.276881
315;14;0.984195;0;0.041052;0.286311;0.656832;0.301316
315;15;1.000409;0;0.057265;0.286311;0.656832;0.30628
315;16;0.986473;0;0.043329;0.286311;0.656832;0.302013
315;17;0.946925;0;0.003782;0.286311;0.656832;0.289906
315;18;0.806538;0;0;0.222687;0.583851;0.246925
315;19;0.59695;0;0;0.159062;0.437888;0.182759
315;20;0.59695;0;0;0.159062;0.437888;0.182759
315;21;0.460344;0;0;0.095437;0.364907;0.140937
315;22;0.460344;0;0;0.095437;0.364907;0.140937
315;23;0.323738;0;0;0.031812;0.291925;0.099114
315;24;0.307832;0;0;0.015906;0.291925;0.094244
316;1;0.307832;0;0;0.015906;0.291925;0.094244
316;2;0.307832;0;0;0.015906;0.291925;0.094244
316;3;0.307832;0;0;0.015906;0.291925;0.094244
316;4;0.307832;0;0;0.015906;0.291925;0.094244
316;5;0.307832;0;0;0.015906;0.291925;0.094244
316;6;0.613728;0.289991;0;0.031812;0.291925;0.117939
316;7;0.667928;0.344191;0;0.031812;0.291925;0.121458
316;8;0.503668;0.116305;0;0.095437;0.291925;0.126143
316;9;0.943144;0;0;0.286311;0.656832;0.288748
316;10;0.943144;0;0;0.286311;0.656832;0.288748
316;11;0.943144;0;0;0.286311;0.656832;0.288748
316;12;0.943144;0;0;0.286311;0.656832;0.288748
316;13;0.870162;0;0;0.286311;0.583851;0.266404
316;14;0.943144;0;0;0.286311;0.656832;0.288748
316;15;0.943144;0;0;0.286311;0.656832;0.288748
316;16;0.943144;0;0;0.286311;0.656832;0.288748
316;17;0.943144;0;0;0.286311;0.656832;0.288748
316;18;0.806538;0;0;0.222687;0.583851;0.246925
316;19;0.59695;0;0;0.159062;0.437888;0.182759
316;20;0.59695;0;0;0.159062;0.437888;0.182759
316;21;0.460344;0;0;0.095437;0.364907;0.140937
316;22;0.460344;0;0;0.095437;0.364907;0.140937
316;23;0.323738;0;0;0.031812;0.291925;0.099114
316;24;0.307832;0;0;0.015906;0.291925;0.094244
317;1;0.307832;0;0;0.015906;0.291925;0.094244
317;2;0.307832;0;0;0.015906;0.291925;0.094244
317;3;0.307832;0;0;0.015906;0.291925;0.094244
317;4;0.307832;0;0;0.015906;0.291925;0.094244
317;5;0.307832;0;0;0.015906;0.291925;0.094244
317;6;0.650902;0.327165;0;0.031812;0.291925;0.120353
317;7;0.630517;0.306779;0;0.031812;0.291925;0.119029
317;8;0.504424;0.117061;0;0.095437;0.291925;0.126192
317;9;0.943144;0;0;0.286311;0.656832;0.288748
317;10;0.943144;0;0;0.286311;0.656832;0.288748
317;11;0.943144;0;0;0.286311;0.656832;0.288748
317;12;0.943144;0;0;0.286311;0.656832;0.288748
317;13;0.870162;0;0;0.286311;0.583851;0.266404
317;14;0.981924;0;0.038781;0.286311;0.656832;0.300621
317;15;1.003289;0;0.060145;0.286311;0.656832;0.307162
317;16;0.984204;0;0.041061;0.286311;0.656832;0.301319
317;17;0.94826;0;0.005116;0.286311;0.656832;0.290314
317;18;0.806538;0;0;0.222687;0.583851;0.246925
317;19;0.59695;0;0;0.159062;0.437888;0.182759
317;20;0.59695;0;0;0.159062;0.437888;0.182759
317;21;0.460344;0;0;0.095437;0.364907;0.140937
317;22;0.460344;0;0;0.095437;0.364907;0.140937
317;23;0.323738;0;0;0.031812;0.291925;0.099114
317;24;0.307832;0;0;0.015906;0.291925;0.094244
318;1;0.307832;0;0;0.015906;0.291925;0.094244
318;2;0.307832;0;0;0.015906;0.291925;0.094244
318;3;0.307832;0;0;0.015906;0.291925;0.094244
318;4;0.307832;0;0;0.015906;0.291925;0.094244
318;5;0.307832;0;0;0.015906;0.291925;0.094244
318;6;0.688491;0.364754;0;0.031812;0.291925;0.122793
318;7;0.720458;0.39672;0;0.031812;0.291925;0.124868
318;8;0.527299;0.139937;0;0.095437;0.291925;0.127677
318;9;0.943144;0;0;0.286311;0.656832;0.288748
318;10;0.943144;0;0;0.286311;0.656832;0.288748
318;11;0.943144;0;0;0.286311;0.656832;0.288748
318;12;0.943144;0;0;0.286311;0.656832;0.288748
318;13;0.870162;0;0;0.286311;0.583851;0.266404
318;14;0.963837;0;0.020693;0.286311;0.656832;0.295083
318;15;0.987216;0;0.044072;0.286311;0.656832;0.302241
318;16;0.971829;0;0.028685;0.286311;0.656832;0.29753
318;17;0.943903;0;0.00076;0.286311;0.656832;0.288981
318;18;0.806538;0;0;0.222687;0.583851;0.246925
318;19;0.59695;0;0;0.159062;0.437888;0.182759
318;20;0.59695;0;0;0.159062;0.437888;0.182759
318;21;0.460344;0;0;0.095437;0.364907;0.140937
318;22;0.460344;0;0;0.095437;0.364907;0.140937
318;23;0.323738;0;0;0.031812;0.291925;0.099114
318;24;0.307832;0;0;0.015906;0.291925;0.094244
319;1;0.307832;0;0;0.015906;0.291925;0.094244
319;2;0.307832;0;0;0.015906;0.291925;0.094244
319;3;0.307832;0;0;0.015906;0.291925;0.094244
319;4;0.307832;0;0;0.015906;0.291925;0.094244
319;5;0.307832;0;0;0.015906;0.291925;0.094244
319;6;0.707917;0.384179;0;0.031812;0.291925;0.124054
319;7;0.722128;0.398391;0;0.031812;0.291925;0.124977
319;8;0.729389;0.342026;0;0.095437;0.291925;0.140797
319;9;0.985175;0.042031;0;0.286311;0.656832;0.291477
319;10;0.943144;0;0;0.286311;0.656832;0.288748
319;11;0.943144;0;0;0.286311;0.656832;0.288748
319;12;0.943144;0;0;0.286311;0.656832;0.288748
319;13;0.870162;0;0;0.286311;0.583851;0.266404
319;14;0.943144;0;0;0.286311;0.656832;0.288748
319;15;0.943144;0;0;0.286311;0.656832;0.288748
319;16;0.943144;0;0;0.286311;0.656832;0.288748
319;17;0.943144;0;0;0.286311;0.656832;0.288748
319;18;0.806538;0;0;0.222687;0.583851;0.246925
319;19;0.59695;0;0;0.159062;0.437888;0.182759
319;20;0.59695;0;0;0.159062;0.437888;0.182759
319;21;0.460344;0;0;0.095437;0.364907;0.140937
319;22;0.460344;0;0;0.095437;0.364907;0.140937
319;23;0.323738;0;0;0.031812;0.291925;0.099114
319;24;0.307832;0;0;0.015906;0.291925;0.094244
320;1;0.307832;0;0;0.015906;0.291925;0.094244
320;2;0.307832;0;0;0.015906;0.291925;0.094244
320;3;0.307832;0;0;0.015906;0.291925;0.094244
320;4;0.307832;0;0;0.015906;0.291925;0.094244
320;5;0.307832;0;0;0.015906;0.291925;0.094244
320;6;1.26378;0.940042;0;0.031812;0.291925;0.160139
320;7;1.219394;0.895656;0;0.031812;0.291925;0.157258
320;8;1.026042;0.638679;0;0.095437;0.291925;0.160055
320;9;0.99678;0.053637;0;0.286311;0.656832;0.29223
320;10;0.943144;0;0;0.286311;0.656832;0.288748
320;11;0.943144;0;0;0.286311;0.656832;0.288748
320;12;0.943144;0;0;0.286311;0.656832;0.288748
320;13;0.870162;0;0;0.286311;0.583851;0.266404
320;14;0.943144;0;0;0.286311;0.656832;0.288748
320;15;0.943144;0;0;0.286311;0.656832;0.288748
320;16;0.943144;0;0;0.286311;0.656832;0.288748
320;17;0.943144;0;0;0.286311;0.656832;0.288748
320;18;0.806538;0;0;0.222687;0.583851;0.246925
320;19;0.606393;0.009443;0;0.159062;0.437888;0.183372
320;20;0.59695;0;0;0.159062;0.437888;0.182759
320;21;0.460344;0;0;0.095437;0.364907;0.140937
320;22;0.460344;0;0;0.095437;0.364907;0.140937
320;23;0.323738;0;0;0.031812;0.291925;0.099114
320;24;0.307832;0;0;0.015906;0.291925;0.094244
321;1;0.307832;0;0;0.015906;0.291925;0.094244
321;2;0.307832;0;0;0.015906;0.291925;0.094244
321;3;0.307832;0;0;0.015906;0.291925;0.094244
321;4;0.307832;0;0;0.015906;0.291925;0.094244
321;5;0.307832;0;0;0.015906;0.291925;0.094244
321;6;1.371221;1.047483;0;0.031812;0.291925;0.167114
321;7;1.287233;0.963495;0;0.031812;0.291925;0.161662
321;8;1.389119;1.001756;0;0.095437;0.291925;0.183625
321;9;1.879188;0.936045;0;0.286311;0.656832;0.349514
321;10;1.66573;0.722586;0;0.286311;0.656832;0.335657
321;11;1.463925;0.520781;0;0.286311;0.656832;0.322556
321;12;1.296741;0.353597;0;0.286311;0.656832;0.311703
321;13;1.103233;0.233071;0;0.286311;0.583851;0.281535
321;14;1.04658;0.103436;0;0.286311;0.656832;0.295463
321;15;1.000248;0.057104;0;0.286311;0.656832;0.292455
321;16;1.034517;0.091373;0;0.286311;0.656832;0.29468
321;17;1.137604;0.19446;0;0.286311;0.656832;0.301372
321;18;1.203764;0.397227;0;0.222687;0.583851;0.272713
321;19;1.199121;0.602171;0;0.159062;0.437888;0.221851
321;20;0.59695;0;0;0.159062;0.437888;0.182759
321;21;0.460344;0;0;0.095437;0.364907;0.140937
321;22;0.460344;0;0;0.095437;0.364907;0.140937
321;23;0.323738;0;0;0.031812;0.291925;0.099114
321;24;0.307832;0;0;0.015906;0.291925;0.094244
322;1;0.307832;0;0;0.015906;0.291925;0.094244
322;2;0.307832;0;0;0.015906;0.291925;0.094244
322;3;0.307832;0;0;0.015906;0.291925;0.094244
322;4;0.307832;0;0;0.015906;0.291925;0.094244
322;5;0.307832;0;0;0.015906;0.291925;0.094244
322;6;1.868693;1.544955;0;0.031812;0.291925;0.199409
322;7;1.710499;1.386761;0;0.031812;0.291925;0.189139
322;8;1.621582;1.234219;0;0.095437;0.291925;0.198716
322;9;1.887676;0.944533;0;0.286311;0.656832;0.350065
322;10;1.604527;0.661383;0;0.286311;0.656832;0.331684
322;11;1.366361;0.423217;0;0.286311;0.656832;0.316222
322;12;1.169614;0.22647;0;0.286311;0.656832;0.30345
322;13;0.968363;0.0982;0;0.286311;0.583851;0.272779
322;14;0.943144;0;0;0.286311;0.656832;0.288748
322;15;0.943144;0;0;0.286311;0.656832;0.288748
322;16;0.977974;0.034831;0;0.286311;0.656832;0.291009
322;17;1.09208;0.148936;0;0.286311;0.656832;0.298417
322;18;1.187016;0.380478;0;0.222687;0.583851;0.271625
322;19;1.207751;0.610801;0;0.159062;0.437888;0.222411
322;20;0.59695;0;0;0.159062;0.437888;0.182759
322;21;0.460344;0;0;0.095437;0.364907;0.140937
322;22;0.460344;0;0;0.095437;0.364907;0.140937
322;23;0.323738;0;0;0.031812;0.291925;0.099114
322;24;0.307832;0;0;0.015906;0.291925;0.094244
323;1;0.307832;0;0;0.015906;0.291925;0.094244
323;2;0.307832;0;0;0.015906;0.291925;0.094244
323;3;0.307832;0;0;0.015906;0.291925;0.094244
323;4;0.307832;0;0;0.015906;0.291925;0.094244
323;5;0.307832;0;0;0.015906;0.291925;0.094244
323;6;2.06077;1.737032;0;0.031812;0.291925;0.211878
323;7;1.908328;1.58459;0;0.031812;0.291925;0.201982
323;8;1.514371;1.127008;0;0.095437;0.291925;0.191756
323;9;1.247837;0.304693;0;0.286311;0.656832;0.308528
323;10;0.958113;0.014969;0;0.286311;0.656832;0.28972
323;11;0.943144;0;0;0.286311;0.656832;0.288748
323;12;0.943144;0;0;0.286311;0.656832;0.288748
323;13;0.870162;0;0;0.286311;0.583851;0.266404
323;14;0.943144;0;0;0.286311;0.656832;0.288748
323;15;0.943144;0;0;0.286311;0.656832;0.288748
323;16;0.943144;0;0;0.286311;0.656832;0.288748
323;17;0.943144;0;0;0.286311;0.656832;0.288748
323;18;0.927203;0.120666;0;0.222687;0.583851;0.254759
323;19;1.017556;0.420606;0;0.159062;0.437888;0.210064
323;20;0.59695;0;0;0.159062;0.437888;0.182759
323;21;0.460344;0;0;0.095437;0.364907;0.140937
323;22;0.460344;0;0;0.095437;0.364907;0.140937
323;23;0.323738;0;0;0.031812;0.291925;0.099114
323;24;0.307832;0;0;0.015906;0.291925;0.094244
324;1;0.307832;0;0;0.015906;0.291925;0.094244
324;2;0.307832;0;0;0.015906;0.291925;0.094244
324;3;0.307832;0;0;0.015906;0.291925;0.094244
324;4;0.307832;0;0;0.015906;0.291925;0.094244
324;5;0.307832;0;0;0.015906;0.291925;0.094244
324;6;1.81293;1.489192;0;0.031812;0.291925;0.195789
324;7;1.678725;1.354987;0;0.031812;0.291925;0.187077
324;8;1.463471;1.076108;0;0.095437;0.291925;0.188451
324;9;1.797407;0.854263;0;0.286311;0.656832;0.344205
324;10;1.655095;0.711951;0;0.286311;0.656832;0.334966
324;11;1.382594;0.43945;0;0.286311;0.656832;0.317276
324;12;1.093141;0.149997;0;0.286311;0.656832;0.298486
324;13;0.884191;0.014028;0;0.286311;0.583851;0.267315
324;14;0.943144;0;0;0.286311;0.656832;0.288748
324;15;0.943144;0;0;0.286311;0.656832;0.288748
324;16;0.943144;0;0;0.286311;0.656832;0.288748
324;17;0.943144;0;0;0.286311;0.656832;0.288748
324;18;1.01235;0.205812;0;0.222687;0.583851;0.260286
324;19;1.096341;0.499391;0;0.159062;0.437888;0.215179
324;20;0.59695;0;0;0.159062;0.437888;0.182759
324;21;0.460344;0;0;0.095437;0.364907;0.140937
324;22;0.460344;0;0;0.095437;0.364907;0.140937
324;23;0.323738;0;0;0.031812;0.291925;0.099114
324;24;0.307832;0;0;0.015906;0.291925;0.094244
325;1;0.307832;0;0;0.015906;0.291925;0.094244
325;2;0.307832;0;0;0.015906;0.291925;0.094244
325;3;0.307832;0;0;0.015906;0.291925;0.094244
325;4;0.307832;0;0;0.015906;0.291925;0.094244
325;5;0.307832;0;0;0.015906;0.291925;0.094244
325;6;1.988111;1.664373;0;0.031812;0.291925;0.207161
325;7;1.839863;1.516125;0;0.031812;0.291925;0.197537
325;8;1.468135;1.080772;0;0.095437;0.291925;0.188754
325;9;1.394249;0.451105;0;0.286311;0.656832;0.318033
325;10;0.991964;0.048821;0;0.286311;0.656832;0.291917
325;11;0.943144;0;0;0.286311;0.656832;0.288748
325;12;0.943144;0;0;0.286311;0.656832;0.288748
325;13;0.870162;0;0;0.286311;0.583851;0.266404
325;14;0.943144;0;0;0.286311;0.656832;0.288748
325;15;0.943144;0;0;0.286311;0.656832;0.288748
325;16;0.943144;0;0;0.286311;0.656832;0.288748
325;17;0.943144;0;0;0.286311;0.656832;0.288748
325;18;0.806538;0;0;0.222687;0.583851;0.246925
325;19;0.682559;0.085609;0;0.159062;0.437888;0.188317
325;20;0.59695;0;0;0.159062;0.437888;0.182759
325;21;0.460344;0;0;0.095437;0.364907;0.140937
325;22;0.460344;0;0;0.095437;0.364907;0.140937
325;23;0.323738;0;0;0.031812;0.291925;0.099114
325;24;0.307832;0;0;0.015906;0.291925;0.094244
326;1;0.307832;0;0;0.015906;0.291925;0.094244
326;2;0.307832;0;0;0.015906;0.291925;0.094244
326;3;0.307832;0;0;0.015906;0.291925;0.094244
326;4;0.307832;0;0;0.015906;0.291925;0.094244
326;5;0.307832;0;0;0.015906;0.291925;0.094244
326;6;1.500219;1.176482;0;0.031812;0.291925;0.175488
326;7;1.376137;1.052399;0;0.031812;0.291925;0.167433
326;8;1.365189;0.977826;0;0.095437;0.291925;0.182071
326;9;1.611487;0.668343;0;0.286311;0.656832;0.332135
326;10;1.444914;0.501771;0;0.286311;0.656832;0.321322
326;11;1.136649;0.193505;0;0.286311;0.656832;0.30131
326;12;0.947897;0.004753;0;0.286311;0.656832;0.289057
326;13;0.870162;0;0;0.286311;0.583851;0.266404
326;14;0.943144;0;0;0.286311;0.656832;0.288748
326;15;0.943144;0;0;0.286311;0.656832;0.288748
326;16;0.943144;0;0;0.286311;0.656832;0.288748
326;17;0.943144;0;0;0.286311;0.656832;0.288748
326;18;0.808669;0.002131;0;0.222687;0.583851;0.247064
326;19;0.856188;0.259238;0;0.159062;0.437888;0.199588
326;20;0.59695;0;0;0.159062;0.437888;0.182759
326;21;0.460344;0;0;0.095437;0.364907;0.140937
326;22;0.460344;0;0;0.095437;0.364907;0.140937
326;23;0.323738;0;0;0.031812;0.291925;0.099114
326;24;0.307832;0;0;0.015906;0.291925;0.094244
327;1;0.307832;0;0;0.015906;0.291925;0.094244
327;2;0.307832;0;0;0.015906;0.291925;0.094244
327;3;0.307832;0;0;0.015906;0.291925;0.094244
327;4;0.307832;0;0;0.015906;0.291925;0.094244
327;5;0.307832;0;0;0.015906;0.291925;0.094244
327;6;1.749396;1.425658;0;0.031812;0.291925;0.191664
327;7;1.63907;1.315333;0;0.031812;0.291925;0.184502
327;8;1.425395;1.038032;0;0.095437;0.291925;0.18598
327;9;1.329932;0.386789;0;0.286311;0.656832;0.313858
327;10;0.97796;0.034816;0;0.286311;0.656832;0.291008
327;11;0.943144;0;0;0.286311;0.656832;0.288748
327;12;0.943144;0;0;0.286311;0.656832;0.288748
327;13;0.870162;0;0;0.286311;0.583851;0.266404
327;14;0.943144;0;0;0.286311;0.656832;0.288748
327;15;0.943144;0;0;0.286311;0.656832;0.288748
327;16;0.943144;0;0;0.286311;0.656832;0.288748
327;17;0.943144;0;0;0.286311;0.656832;0.288748
327;18;0.989669;0.183131;0;0.222687;0.583851;0.258814
327;19;1.036974;0.440024;0;0.159062;0.437888;0.211325
327;20;0.59695;0;0;0.159062;0.437888;0.182759
327;21;0.460344;0;0;0.095437;0.364907;0.140937
